"","country","year","total_pop","total_suicides","suicide_rate","gdp"
"1","Albania",1987,2709600,73,2.69412459403602,796
"2","Albania",1988,2764300,63,2.2790579893644,769
"3","Albania",1989,2803100,68,2.42588562662766,833
"4","Albania",1992,2822500,47,1.6651904340124,251
"5","Albania",1993,2807300,73,2.60036333843907,437
"6","Albania",1994,2849300,50,1.75481697258976,697
"7","Albania",1995,2903400,88,3.03092925535579,835
"8","Albania",1996,2940200,89,3.0270049656486,1127
"9","Albania",1997,2977300,170,5.70987135995701,793
"10","Albania",1998,3012700,154,5.11169382945531,899
"11","Albania",1999,3029700,139,4.58791299468594,1127
"12","Albania",2000,2796300,54,1.9311232700354,1299
"13","Albania",2001,2799349,119,4.25098835479249,1451
"14","Albania",2002,2818839,133,4.7182545721838,1573
"15","Albania",2003,2843929,124,4.36016510960717,2021
"16","Albania",2004,2874991,146,5.07827676677944,2544
"17","Albania",2005,2783320,0,0,2931
"18","Albania",2006,2780176,0,0,3235
"19","Albania",2007,2770344,124,4.47597843444713,3863
"20","Albania",2008,2757059,160,5.80328531235639,4672
"21","Albania",2009,2745735,0,0,4387
"22","Albania",2010,2736025,96,3.5087398689705,4359
"23","Antigua and Barbuda",1985,62574,0,0,3850
"24","Antigua and Barbuda",1986,61270,0,0,4740
"25","Antigua and Barbuda",1987,60261,0,0,5595
"26","Antigua and Barbuda",1988,59564,0,0,6693
"27","Antigua and Barbuda",1989,59238,0,0,7407
"28","Antigua and Barbuda",1990,59334,1,1.68537432163684,7744
"29","Antigua and Barbuda",1991,60394,0,0,7976
"30","Antigua and Barbuda",1992,61741,0,0,8087
"31","Antigua and Barbuda",1993,63315,1,1.57940456447919,8453
"32","Antigua and Barbuda",1994,65044,0,0,9062
"33","Antigua and Barbuda",1995,66846,0,0,8636
"34","Antigua and Barbuda",1998,72225,0,0,10078
"35","Antigua and Barbuda",1999,73832,0,0,10378
"36","Antigua and Barbuda",2000,75326,2,2.65512572020285,11021
"37","Antigua and Barbuda",2001,76497,2,2.61448161365805,10468
"38","Antigua and Barbuda",2002,77588,0,0,10499
"39","Antigua and Barbuda",2003,78658,1,1.27132650207226,10878
"40","Antigua and Barbuda",2004,79722,2,2.50871779433532,11535
"41","Antigua and Barbuda",2005,80809,0,0,12649
"42","Antigua and Barbuda",2006,81973,0,0,14114
"43","Antigua and Barbuda",2007,83131,1,1.20292069143881,15775
"44","Antigua and Barbuda",2008,84273,0,0,16238
"45","Antigua and Barbuda",2009,85405,0,0,14335
"46","Antigua and Barbuda",2012,88703,0,0,13657
"47","Antigua and Barbuda",2013,89779,0,0,13287
"48","Antigua and Barbuda",2014,90837,0,0,14093
"49","Antigua and Barbuda",2015,91889,1,1.08826954260031,14853
"50","Antigua and Barbuda",2017,1093428,0,0,15383.5764
"51","Argentina",1985,27090800,1988,7.33828458369631,3264
"52","Argentina",1986,27244400,2284,8.38337419800032,4072
"53","Argentina",1987,27599400,2286,8.28278875627731,4026
"54","Argentina",1988,28308000,2354,8.31567048184259,4458
"55","Argentina",1989,28702000,2247,7.82872273709149,2670
"56","Argentina",1990,29091100,2140,7.35620172492618,4859
"57","Argentina",1991,29623000,1951,6.5860986395706,6404
"58","Argentina",1992,30045400,2184,7.26899958063464,7615
"59","Argentina",1993,30477500,2230,7.31687310310885,7768
"60","Argentina",1994,30911200,2241,7.24979942545097,8328
"61","Argentina",1995,31345400,2204,7.03133474130175,8232
"62","Argentina",1996,31780700,2229,7.01369069907208,8563
"63","Argentina",1997,32333781,2184,6.75454565613592,9057
"64","Argentina",1998,32757259,2347,7.16482413867412,9126
"65","Argentina",1999,33174862,2423,7.30372292128902,8546
"66","Argentina",2000,33585533,2774,8.25950864022316,8462
"67","Argentina",2001,34010946,3132,9.20880001397197,7900
"68","Argentina",2002,34407507,3162,9.18985499298162,2840
"69","Argentina",2003,34785907,3289,9.45497841985262,3668
"70","Argentina",2004,35162945,3121,8.87582083923858,4683
"71","Argentina",2005,35550617,3058,8.60181976588479,5590
"72","Argentina",2006,35918886,3108,8.65282960056167,6475
"73","Argentina",2007,36315492,2946,8.11224036287323,7918
"74","Argentina",2008,36733520,3059,8.32754388906917,9843
"75","Argentina",2009,37158001,2884,7.76145089182812,8961
"76","Argentina",2010,37578454,2943,7.83161542515826,11273
"77","Argentina",2011,38015739,2912,7.65998524979351,13946
"78","Argentina",2012,38441778,3248,8.44914093203493,14203
"79","Argentina",2013,38859125,2987,7.68674024440849,14206
"80","Argentina",2014,39276555,3231,8.22628155651635,13400
"81","Argentina",2015,39699624,3073,7.7406274679075,14981
"82","Argentina",2017,528537732,3185,0.602605983861905,14613.04182
"83","Argentina",2018,533934024,3273,0.612997084448771,11795.15939
"84","Argentina",2019,539264544,3254,0.603414416209051,10056.63794
"85","Armenia",1990,2983700,93,3.11693534872809,756
"86","Armenia",1991,3230800,80,2.47616689364863,640
"87","Armenia",1992,3308700,83,2.50853809653338,385
"88","Armenia",1993,3366600,106,3.14857719954851,357
"89","Armenia",1994,3402500,112,3.29169728141073,387
"90","Armenia",1995,3443200,130,3.77555762081784,426
"91","Armenia",1996,3486300,87,2.495482316496,458
"92","Armenia",1997,3526700,77,2.18334420279581,465
"93","Armenia",1998,3558000,66,1.85497470489039,532
"94","Armenia",1999,3580700,67,1.87114251403357,515
"95","Armenia",2000,3606500,61,1.69139054484958,530
"96","Armenia",2001,3610516,60,1.66181232821015,587
"97","Armenia",2002,3014844,74,2.45452169332808,788
"98","Armenia",2003,3024366,59,1.95082208965449,928
"99","Armenia",2006,2764396,78,2.82159285427992,2310
"100","Armenia",2007,2735313,71,2.59568100615908,3366
"101","Armenia",2008,3045391,63,2.06869988123036,3829
"102","Armenia",2009,2689695,53,1.97048364219735,3215
"103","Armenia",2010,2676225,73,2.72772281852236,3460
"104","Armenia",2011,2670366,67,2.50901936288883,3798
"105","Armenia",2012,2814300,79,2.80709234978503,3773
"106","Armenia",2013,2810664,67,2.38377835273088,3957
"107","Armenia",2014,2803029,58,2.06919015108299,4142
"108","Armenia",2015,2795335,74,2.64726767990241,3775
"109","Armenia",2016,2400033,67,2.79162828177779,3788
"110","Armenia",2017,34223076,44,0.128568221044771,3914.527854
"111","Armenia",2018,34038684,59,0.173332200504579,4220.540321
"112","Armenia",2019,33847224,49,0.14476814996704,4604.646324
"113","Aruba",1995,73581,8,10.8723719438442,17949
"114","Aruba",1999,81934,9,10.9844508995045,21027
"115","Aruba",2000,83888,10,11.9206561129125,22333
"116","Aruba",2001,86045,4,4.64873031553257,22317
"117","Aruba",2002,88284,9,10.1943727062661,21987
"118","Aruba",2003,90457,2,2.21099527952508,22345
"119","Aruba",2004,92335,8,8.66410353603726,24133
"120","Aruba",2005,93728,10,10.6691703653124,24870
"121","Aruba",2006,94508,9,9.52300334363228,25622
"122","Aruba",2007,94814,8,8.43757251038876,27672
"123","Aruba",2008,94814,4,4.21878625519438,29447
"124","Aruba",2009,94795,4,4.21963183712221,26361
"125","Aruba",2010,95006,7,7.36795570806054,25974
"126","Aruba",2011,95488,9,9.42526809651475,27066
"127","Australia",1985,14562500,1861,12.7793991416309,12374
"128","Australia",1986,14809800,2044,13.8016718659266,12288
"129","Australia",1987,15046500,2164,14.3820822118101,12564
"130","Australia",1988,15312100,2172,14.1848603392089,15393
"131","Australia",1989,15570600,2066,13.2685959436374,19223
"132","Australia",1990,15807000,2202,13.9305371038148,19665
"133","Australia",1991,16012100,2288,14.2891937971909,20320
"134","Australia",1992,16203500,2251,13.8920603573302,20050
"135","Australia",1993,16370000,2038,12.449602932193,19030
"136","Australia",1994,16549400,2283,13.7950620566305,19469
"137","Australia",1995,16766300,2170,12.9426289640529,21902
"138","Australia",1996,17015100,2426,14.2579238441149,23526
"139","Australia",1997,17221300,2646,15.364693722309,25234
"140","Australia",1998,17421730,2632,15.1075696845262,22897
"141","Australia",1999,17641702,2488,14.1029476634397,22016
"142","Australia",2000,17874410,2391,13.3766652997218,23219
"143","Australia",2001,18130883,2458,13.5569789954521,20860
"144","Australia",2002,18370058,2319,12.6238033652371,21474
"145","Australia",2003,18608029,2156,11.5863963883547,25059
"146","Australia",2004,18854551,2114,11.2121471362537,32454
"147","Australia",2006,19109246,2117,11.0784067566036,39014
"148","Australia",2007,19734430,2229,11.2949803972043,43171
"149","Australia",2008,20120312,2341,11.635008443209,52315
"150","Australia",2009,20529317,2337,11.3837201695507,45128
"151","Australia",2010,20847547,2420,11.6080803175549,54887
"152","Australia",2011,20881910,2392,11.4548908600794,66770
"153","Australia",2012,21238909,2580,12.1475166167904,72669
"154","Australia",2013,21600180,2608,12.0739734576286,72856
"155","Australia",2014,21927587,2891,13.1843052315788,66809
"156","Australia",2015,22240785,3027,13.6101311172245,60656
"157","Australia",2017,295130424,3291,1.11510021752281,53934.25018
"158","Australia",2018,299599716,3192,1.06542157069334,57180.7794
"159","Australia",2019,304082604,3318,1.09115087688476,54875.28596
"160","Australia",2020,307863468,3139,1.01960782173739,51692.84275
"161","Austria",1985,7110115,2091,29.4088070305473,9759
"162","Austria",1986,7119149,2139,30.045725970899,13911
"163","Austria",1987,7130006,2069,29.0182083998246,17415
"164","Austria",1988,7144410,1851,25.908367520901,18663
"165","Austria",1989,7177666,1898,26.4431362506977,18544
"166","Austria",1990,7231353,1825,25.2373241909225,23020
"167","Austria",1991,7299728,1769,24.2337796695987,23808
"168","Austria",1992,7375368,1759,23.849657400146,26450
"169","Austria",1993,7433569,1704,22.923040063259,25611
"170","Austria",1994,7462552,1776,23.7988291404871,27274
"171","Austria",1995,7477030,1788,23.9132382777654,32237
"172","Austria",1996,7493706,1779,23.7399225429981,31660
"173","Austria",1997,7512589,1592,21.1910967044783,28325
"174","Austria",1998,7533519,1559,20.6941802363544,28972
"175","Austria",1999,7561609,1555,20.5644063320386,28722
"176","Austria",2000,7592073,1588,20.916553357693,25922
"177","Austria",2001,7634560,1489,19.5034160449325,25848
"178","Austria",2002,7683162,1553,20.213032082364,27772
"179","Austria",2003,7722033,1456,18.8551382777048,33889
"180","Austria",2004,7773105,1422,18.2938478252899,38711
"181","Austria",2005,7827461,1399,17.8729731135039,40367
"182","Austria",2006,7869269,1297,16.4818358604846,42698
"183","Austria",2007,7897272,1285,16.2714415813461,49218
"184","Austria",2008,7925258,1267,15.986861247924,54294
"185","Austria",2009,7946894,1278,16.0817547081917,50356
"186","Austria",2010,7968421,1264,15.8626156926197,49181
"187","Austria",2011,7995146,1288,16.109774605742,53923
"188","Austria",2012,8031276,1276,15.887886308477,50979
"189","Austria",2013,8079615,1291,15.9784841233153,53229
"190","Austria",2014,8141165,1314,16.1401961512879,54278
"191","Austria",2015,8219386,1251,15.2201149818247,46484
"192","Austria",2016,7484629,1201,16.0462195253766,46976
"193","Austria",2017,105570792,1224,1.15941159179709,47312.00623
"194","Austria",2018,106086252,1209,1.13963871586301,51461.43322
"195","Austria",2019,106559040,1113,1.04449139181434,50114.40111
"196","Austria",2020,107002368,1072,1.001846987162,48586.80132
"197","Azerbaijan",1990,6156800,114,1.85161122661123,1439
"198","Azerbaijan",1991,6290600,134,2.13016246462977,1398
"199","Azerbaijan",1992,6370400,144,2.26045460253673,784
"200","Azerbaijan",1993,6442600,119,1.84708037127868,617
"201","Azerbaijan",1994,6521200,47,0.720726246703061,508
"202","Azerbaijan",1995,6605900,49,0.741761152908763,462
"203","Azerbaijan",1996,6668100,69,1.03477752283259,476
"204","Azerbaijan",1997,6711200,107,1.594349743712,590
"205","Azerbaijan",1998,7044400,56,0.794957696893987,631
"206","Azerbaijan",1999,7106400,54,0.759878419452888,645
"207","Azerbaijan",2000,7415250,62,0.83611476349415,711
"208","Azerbaijan",2001,7518000,317,4.21654695397712,759
"209","Azerbaijan",2002,7605700,92,1.20961910146338,820
"210","Azerbaijan",2003,7674400,129,1.6809131658501,948
"211","Azerbaijan",2004,7738250,108,1.39566439440442,1122
"212","Azerbaijan",2007,7921100,55,0.694348007221219,4172
"213","Bahamas",1985,203700,1,0.490918016691213,11393
"214","Bahamas",1987,220900,3,1.35808057944771,12286
"215","Bahamas",1993,243500,7,2.87474332648871,12698
"216","Bahamas",1994,249300,3,1.20336943441637,13073
"217","Bahamas",1995,254500,2,0.785854616895874,13473
"218","Bahamas",1996,252438,3,1.1884106196373,14297
"219","Bahamas",1997,255956,2,0.781384300426636,24740
"220","Bahamas",1998,260125,3,1.15329168668909,26269
"221","Bahamas",1999,264791,6,2.26593804170081,29019
"222","Bahamas",2000,269738,11,4.07803127479258,29942
"223","Bahamas",2001,276140,1,0.362135148837546,30122
"224","Bahamas",2002,282555,3,1.06174019217497,31432
"225","Bahamas",2003,288888,1,0.346154911245881,30704
"226","Bahamas",2004,295237,2,0.677421867855316,30671
"227","Bahamas",2005,301763,4,1.32554355570431,32596
"228","Bahamas",2006,308499,2,0.648300318639607,32957
"229","Bahamas",2007,314989,5,1.58735701881653,33710
"230","Bahamas",2008,321447,4,1.24437310038669,32746
"231","Bahamas",2009,327813,6,1.83031179361404,30450
"232","Bahamas",2010,333869,10,2.99518673491699,30239
"233","Bahamas",2011,338383,4,1.18209248100525,29761
"234","Bahamas",2012,343558,5,1.45535833833006,31204
"235","Bahamas",2013,348959,5,1.43283308354277,30455
"236","Bahrain",1985,365900,11,3.00628587045641,9980
"237","Bahrain",1987,363900,9,2.47320692497939,9321
"238","Bahrain",1988,389700,14,3.59250705671029,9501
"239","Bahrain",1997,529754,0,0,11985
"240","Bahrain",1998,546008,0,0,11325
"241","Bahrain",1999,565762,17,3.0047970701461,11703
"242","Bahrain",2000,590594,29,4.91031063641012,15345
"243","Bahrain",2001,624083,23,3.6854072294871,14383
"244","Bahrain",2002,661010,25,3.78209104249557,14572
"245","Bahrain",2003,702913,34,4.83701396901181,15756
"246","Bahrain",2004,751559,42,5.58838361326256,17497
"247","Bahrain",2005,819540,42,5.12482612197086,19485
"248","Bahrain",2006,888543,28,3.15122622090321,20826
"249","Bahrain",2007,964770,40,4.14606590171751,22524
"250","Bahrain",2008,1024110,43,4.19876771049985,25106
"251","Bahrain",2009,1092922,36,3.29392216461925,20988
"252","Bahrain",2010,1139160,19,1.66789564240317,22572
"253","Bahrain",2011,1103462,18,1.63122971158046,26078
"254","Bahrain",2012,1201778,19,1.58099083191738,25587
"255","Bahrain",2013,1214492,5,0.411694766206776,26793
"256","Bahrain",2014,1213966,9,0.741371669387775,27503
"257","Barbados",1985,231000,7,3.03030303030303,6137
"258","Barbados",1986,231600,8,3.45423143350605,6720
"259","Barbados",1987,233700,6,2.56739409499358,7333
"260","Barbados",1988,234800,12,5.11073253833049,7763
"261","Barbados",1989,236000,16,6.77966101694915,8541
"262","Barbados",1990,237000,16,6.75105485232068,8537
"263","Barbados",1991,237000,17,7.17299578059072,8469
"264","Barbados",1992,240000,14,5.83333333333333,8129
"265","Barbados",1993,239600,16,6.67779632721202,8540
"266","Barbados",1994,240300,14,5.82605076987099,8953
"267","Barbados",1995,241200,17,7.04809286898839,9378
"268","Barbados",2000,251133,10,3.98195378544437,12430
"269","Barbados",2001,252406,2,0.792374190787858,12348
"270","Barbados",2002,253353,0,0,12511
"271","Barbados",2003,254122,0,0,12887
"272","Barbados",2004,254925,3,1.17681671079729,13786
"273","Barbados",2005,255889,1,0.390794446029333,15230
"274","Barbados",2006,256883,9,3.50354052233896,16531
"275","Barbados",2007,258083,0,0,17528
"276","Barbados",2008,259414,1,0.385484206712051,17760
"277","Barbados",2009,260718,5,1.91778089736804,17007
"278","Barbados",2010,261927,3,1.14535729420793,17034
"279","Barbados",2011,263203,0,0,17708
"280","Barbados",2012,264270,0,0,17620
"281","Barbados",2013,265165,0,0,17395
"282","Belarus",1990,9408800,2085,22.1601054332115,2301
"283","Belarus",1991,9476200,2169,22.8889217196767,1899
"284","Belarus",1992,9570900,2424,25.3267717769489,1780
"285","Belarus",1993,9641100,2885,29.9239713310722,1689
"286","Belarus",1994,9653900,3153,32.6603755994986,1547
"287","Belarus",1995,9673600,3203,33.1107343698313,1444
"288","Belarus",1996,9684800,3627,37.4504377994383,1524
"289","Belarus",1997,9692100,3526,36.3801446538934,1458
"290","Belarus",1998,9694800,3556,36.6794570285101,1570
"291","Belarus",1999,9563200,3397,35.5215827338129,1269
"292","Belarus",2000,9543479,3483,36.4961247360632,1335
"293","Belarus",2001,9513587,3303,34.718765908169,1299
"294","Belarus",2002,9469234,3291,34.7546591413836,1541
"295","Belarus",2003,9420691,3456,36.685207061775,1892
"296","Belarus",2007,9244456,2659,28.7631851998647,4898
"297","Belarus",2008,9205746,2658,28.8732711069804,6601
"298","Belarus",2009,9169969,2743,29.9128601198107,5366
"299","Belarus",2010,8981193,2459,27.3794361172285,6371
"300","Belarus",2011,8947320,2172,24.2754254905379,6902
"301","Belarus",2013,8910240,1902,21.346226364273,8477
"302","Belarus",2014,8906977,1741,19.5464746344355,8849
"303","Belarus",2018,113265420,1807,1.59536776537799,6360.062473
"304","Belgium",1985,9269600,2281,24.6073185466471,9356
"305","Belgium",1986,9287100,2202,23.7103078463675,12992
"306","Belgium",1987,9291300,2238,24.0870491750347,16165
"307","Belgium",1988,9319300,1996,21.4179176547595,17509
"308","Belgium",1989,9349200,1920,20.5365164933898,17659
"309","Belgium",1990,9369700,1895,20.224767068316,22032
"310","Belgium",1991,9396600,1805,19.2090756230977,22523
"311","Belgium",1992,9428100,1878,19.9191777770707,25036
"312","Belgium",1993,9462900,2142,22.6357670481565,23875
"313","Belgium",1994,9497400,2131,22.4377197969971,25922
"314","Belgium",1995,9527100,2155,22.6196848988674,30394
"315","Belgium",1996,9557545,2013,21.061894032411,29438
"316","Belgium",1997,9576223,2146,22.4096702844117,26609
"317","Belgium",1998,9620997,2019,20.9853511023857,27087
"318","Belgium",1999,9648277,1857,19.2469598457839,26969
"319","Belgium",2000,9674025,2143,22.152103183525,24592
"320","Belgium",2001,9710055,2165,22.296475148699,24494
"321","Belgium",2002,9758570,2076,21.2736087357062,26526
"322","Belgium",2003,9804122,2091,21.3277639751933,32538
"323","Belgium",2004,9848022,1987,20.1766405477161,37661
"324","Belgium",2005,9901014,2029,20.4928505302588,39124
"325","Belgium",2006,9962702,1935,19.4224418235133,41135
"326","Belgium",2007,10030266,1857,18.5139656316193,47040
"327","Belgium",2008,10100850,1999,19.7904136780568,51345
"328","Belgium",2009,10173366,2013,19.7869613655893,47630
"329","Belgium",2010,10211171,2013,19.7137037466124,47355
"330","Belgium",2011,10355126,2088,20.1639265422748,50893
"331","Belgium",2012,10442637,2026,19.4012297851587,47678
"332","Belgium",2013,10526149,1895,18.0027852541324,49489
"333","Belgium",2014,10578848,1899,17.9509148822254,50173
"334","Belgium",2015,10624356,1867,17.572829826109,42830
"335","Belgium",2017,136501896,1725,1.2637187105445,44089.31009
"336","Belgium",2018,137124648,1793,1.30756944586651,47519.5531
"337","Belize",1986,146800,3,2.04359673024523,1552
"338","Belize",1987,144069,4,2.77644739673351,1920
"339","Belize",1989,153088,1,0.65321906354515,2372
"340","Belize",1990,158000,3,1.89873417721519,2614
"341","Belize",1991,162200,2,1.23304562268804,2742
"342","Belize",1993,170800,1,0.585480093676815,3278
"343","Belize",1994,170874,8,4.68181232955277,3399
"344","Belize",1995,180500,14,7.75623268698061,3436
"345","Belize",1996,180926,8,4.42169726849651,3545
"346","Belize",1997,187650,1,0.532907007727152,3487
"347","Belize",1998,195108,12,6.15043975644259,3531
"348","Belize",1999,202699,18,8.88016221096305,3615
"349","Belize",2000,210109,18,8.56698189987102,3960
"350","Belize",2001,217279,19,8.74451741769798,4013
"351","Belize",2002,224136,14,6.24620765963522,4161
"352","Belize",2003,230890,12,5.19728009008619,4289
"353","Belize",2004,237791,20,8.41074725283968,4449
"354","Belize",2005,245020,12,4.89755938290752,4547
"355","Belize",2006,252826,11,4.35081834937862,4815
"356","Belize",2007,260667,8,3.06904978382381,4951
"357","Belize",2008,268487,11,4.09703263100262,5098
"358","Belize",2009,276189,15,5.4310635108567,4841
"359","Belize",2010,283796,15,5.28548675809384,4923
"360","Belize",2011,291662,33,11.3144667457536,5098
"361","Belize",2012,298946,18,6.02115432218528,5264
"362","Belize",2013,305888,17,5.5575897060362,5272
"363","Belize",2014,312780,24,7.67312488010742,5448
"364","Belize",2015,319835,26,8.12919161442619,5561
"365","Bosnia and Herzegovina",2011,3673312,5,0.136116942965912,5076
"366","Bosnia and Herzegovina",2014,3654169,313,8.5655589547172,5079
"367","Brazil",1985,117478900,4228,3.59894415082198,1898
"368","Brazil",1986,118776400,4271,3.59583216867997,2257
"369","Brazil",1987,122822467,4672,3.80386432068654,2394
"370","Brazil",1988,125701294,4466,3.55286716459737,2628
"371","Brazil",1989,128570308,4463,3.47125247611603,3310
"372","Brazil",1990,131387553,4803,3.65559742177404,3516
"373","Brazil",1991,134281850,5156,3.83968496114702,4490
"374","Brazil",1992,137007021,5207,3.80053515651581,2924
"375","Brazil",1993,139615477,5508,3.94512135642383,3136
"376","Brazil",1994,142188450,5896,4.14660965781679,3925
"377","Brazil",1995,144783591,6536,4.51432372609131,5313
"378","Brazil",1996,147353130,6698,4.54554307736795,5771
"379","Brazil",1997,149932627,6891,4.59606433761746,5891
"380","Brazil",1998,152524311,6922,4.5382929151537,5663
"381","Brazil",1999,155122073,6507,4.1947608577923,3864
"382","Brazil",2000,157715991,6763,4.28808769302283,4156
"383","Brazil",2001,160178796,7710,4.81337117804282,3492
"384","Brazil",2002,162761414,7697,4.729007822456,3121
"385","Brazil",2003,165396911,7839,4.73950810363079,3376
"386","Brazil",2004,167993068,7995,4.75912494198868,3984
"387","Brazil",2005,170483960,8529,5.00281668727076,5230
"388","Brazil",2006,172974722,8618,4.98223087186115,6403
"389","Brazil",2007,175293192,8855,5.05153674194033,7970
"390","Brazil",2008,177471632,9184,5.17491155995004,9555
"391","Brazil",2009,179569551,9346,5.20466857991977,9283
"392","Brazil",2010,181629712,9429,5.1913312509134,12161
"393","Brazil",2011,183656441,9822,5.34802914971003,14245
"394","Brazil",2012,185591215,10295,5.54713756251879,13283
"395","Brazil",2013,187458852,10513,5.60816407858936,13191
"396","Brazil",2014,189285554,10631,5.61638211440055,12975
"397","Brazil",2015,191087085,11163,5.84183907562356,9431
"398","Brazil",2017,2502059520,9685,0.387081119477126,9928.675897
"399","Brazil",2018,2521999104,9789,0.388144467794387,9151.381732
"400","Brazil",2019,2541394536,9892,0.389235117171905,8897.552966
"401","Brunei Darussalam",2017,5163312,11,0.213041551624229,28571.60829
"402","Brunei Darussalam",2018,5211288,13,0.249458483200314,31628.47626
"403","Brunei Darussalam",2019,5256576,8,0.152190323130494,31085.96193
"404","Bulgaria",1985,8392500,1456,17.3488233541853,2044
"405","Bulgaria",1986,8391500,1408,16.7788833939105,2413
"406","Bulgaria",1987,8375400,1492,17.8140745516632,3355
"407","Bulgaria",1988,8389800,1452,17.3067296002288,2688
"408","Bulgaria",1989,8403200,1460,17.3743335872049,2617
"409","Bulgaria",1990,8418500,1323,15.7153887272079,2451
"410","Bulgaria",1991,8431900,1384,16.4138569005799,1298
"411","Bulgaria",1992,8041500,1519,18.8895106634334,1287
"412","Bulgaria",1993,8001000,1470,18.3727034120735,1354
"413","Bulgaria",1994,7995500,1464,18.3102995434932,1213
"414","Bulgaria",1995,7983900,1433,17.948621600972,1636
"415","Bulgaria",1996,7963300,1526,19.162909848932,1270
"416","Bulgaria",1997,7933900,1465,18.4650676212203,1411
"417","Bulgaria",1998,7899500,1503,19.0265206658649,1852
"418","Bulgaria",1999,7866600,1307,16.6145475809117,1715
"419","Bulgaria",2000,7829095,1383,17.6648769749249,1680
"420","Bulgaria",2001,7591926,1314,17.3078610091826,1854
"421","Bulgaria",2002,7544410,1317,17.4566334544384,2157
"422","Bulgaria",2003,7493166,1092,14.5732791719815,2800
"423","Bulgaria",2004,7447563,1013,13.601764765199,3485
"424","Bulgaria",2005,7404051,982,13.263009668626,4003
"425","Bulgaria",2006,7358508,977,13.2771480305518,4638
"426","Bulgaria",2007,7312474,902,12.3350865931284,6073
"427","Bulgaria",2008,7267511,939,12.9205170793687,7487
"428","Bulgaria",2009,7219817,868,12.0224653893582,7186
"429","Bulgaria",2010,7162740,859,11.9926173503436,7066
"430","Bulgaria",2011,7056527,763,10.8126844834577,8137
"431","Bulgaria",2012,6959652,872,12.5293621002889,7745
"432","Bulgaria",2013,6920644,721,10.4181055982651,8057
"433","Bulgaria",2014,6883874,724,10.5173336990189,8241
"434","Bulgaria",2017,84911364,698,0.82203366795521,8366.293221
"435","Bulgaria",2018,84300444,642,0.761561825225974,9446.700772
"436","Bulgaria",2019,83709132,573,0.684513130538733,9879.268533
"437","Cabo Verde",2011,452179,42,9.28835704444479,4124
"438","Canada",1985,23499900,3258,13.8638887825055,15522
"439","Canada",1986,23499100,3670,15.6176193981897,16062
"440","Canada",1987,23798100,3591,15.0894399132704,18124
"441","Canada",1988,24080600,3510,14.5760487695489,21069
"442","Canada",1989,24368400,3491,14.3259303031795,23188
"443","Canada",1990,24704400,3378,13.673677563511,24041
"444","Canada",1991,25390400,3593,14.15101770748,24038
"445","Canada",1992,26454400,3708,14.0165719124229,22393
"446","Canada",1993,26944700,3803,14.1140929385,21421
"447","Canada",1994,27246000,3748,13.7561476914042,21219
"448","Canada",1995,27618500,3968,14.3671814182523,21871
"449","Canada",1996,27706600,3941,14.224047699826,22686
"450","Canada",1997,28085100,3681,13.1065938878622,23245
"451","Canada",1998,28372536,3699,13.0372554642278,22268
"452","Canada",1999,28681643,4074,14.2042071997061,23572
"453","Canada",2000,29008565,3606,12.4308113827761,25589
"454","Canada",2001,29262055,3694,12.6238570736061,25165
"455","Canada",2002,29642114,3650,12.3135617115567,25570
"456","Canada",2003,29958833,3765,12.5672451927617,29787
"457","Canada",2004,30283966,3613,11.9304056806826,33787
"458","Canada",2005,30597090,3743,12.2331894961253,38218
"459","Canada",2006,30902962,3512,11.3646064089261,42566
"460","Canada",2007,31242631,3611,11.5579254512848,46890
"461","Canada",2008,31588641,3705,11.7288996383225,49041
"462","Canada",2009,31937357,3890,12.1800936752531,42933
"463","Canada",2010,32286140,3951,12.2374492584124,49974
"464","Canada",2011,32615418,3728,11.4301769794887,54841
"465","Canada",2012,32961196,3926,11.9109755604742,55347
"466","Canada",2013,33314836,4054,12.1687526842395,55310
"467","Canada",2017,438542832,4537,1.03456257153007,45129.35644
"468","Canada",2018,444781008,4279,0.962046472991491,46548.52036
"469","Canada",2019,451214760,4449,0.986004979092439,46338.34096
"470","Chile",1985,10675400,683,6.39788673023962,1658
"471","Chile",1986,10931700,654,5.98260105930459,1728
"472","Chile",1987,11209000,693,6.18253189401374,1985
"473","Chile",1988,11306000,697,6.16486821156908,2303
"474","Chile",1989,11501000,725,6.30379966959395,2599
"475","Chile",1990,11709000,743,6.34554616107268,2828
"476","Chile",1991,11871000,787,6.62960154999579,3187
"477","Chile",1992,12125000,658,5.42680412371134,3791
"478","Chile",1993,12306400,740,6.01313137879477,4006
"479","Chile",1994,12526600,801,6.39439273226574,4551
"480","Chile",1995,12897643,930,7.21061980084268,5695
"481","Chile",1996,13125089,917,6.98661929073395,5946
"482","Chile",1997,13339550,910,6.82181932673891,6368
"483","Chile",1998,13543940,1031,7.61226053866157,6023
"484","Chile",1999,13743882,1041,7.57427923202484,5470
"485","Chile",2000,13943575,1473,10.5640052855885,5584
"486","Chile",2001,14139590,1625,11.492553885933,5020
"487","Chile",2002,14332840,1603,11.1841058715509,4866
"488","Chile",2003,14523758,1654,11.3882371215494,5208
"489","Chile",2004,14710993,1735,11.793901336232,6744
"490","Chile",2005,14893574,1682,11.2934611933979,8256
"491","Chile",2006,15071596,1795,11.9098203003849,10270
"492","Chile",2007,15245435,1848,12.1216613366559,11387
"493","Chile",2008,15415661,2088,13.5446673353806,11653
